series_id,model_id,asset_code,asset_subtype,asset_type,benchmark,benchmark_code,category_code,country,country_code,dm_em,description,frequency,geography,investor_category,investor_origin,investor_subtype,investor_type,key,lag,name,origin_code,region,sector,start_date,subtype_code,type_code,update_time
EUFIFUTUER3MIXINSSPECTA,CTA,FUTU,Futures,FI,er3 comdty,ER3,INS,Mixed,EU,DM,CTA flows in Euribor,Daily,EMEA,Institutional,Mixed,CTA,Speculative,EMEA/Europe/DM/Mixed/FI/Futures/Mixed/Institutional/Speculative/CTA/EUFIFUTUER3MIXINSSPECTA.csv,1,CTA Euribor,MIX,Europe,,19/06/2019,CTA,SPE,00:00:00
USEQSTCKMIXMIXPASETF-GROWTH,ETF_4,STCK,Stocks,EQ,,,MIX,US,US,DM,ETFs flows into Growth US equities,Daily,AMER,Mixed,Mixed,ETF,Passive,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Passive/ETF/USEQSTCKMIXMIXPASETF-GROWTH.csv,1,ETFs US Growth,MIX,,GROWTH,01/01/2010,ETF,PAS,09:00:00
USEQSTCKMIXMIXPASETF-VALUE,ETF_4,STCK,Stocks,EQ,,,MIX,US,US,DM,ETFs flows into Value US equities,Daily,AMER,Mixed,Mixed,ETF,Passive,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Passive/ETF/USEQSTCKMIXMIXPASETF-VALUE.csv,1,ETFs US Value,MIX,,VALUE,01/01/2010,ETF,PAS,09:00:00
USEQSTCKMIXMIXPASETF-QUAL,ETF_4,STCK,Stocks,EQ,,,MIX,US,US,DM,ETFs flows into Quality US equities,Daily,AMER,Mixed,Mixed,ETF,Passive,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Passive/ETF/USEQSTCKMIXMIXPASETF-QUAL.csv,1,ETFs US Quality,MIX,,QUAL,01/01/2010,ETF,PAS,09:00:00
USEQSTCKMIXMIXPASETF-SMALL,ETF_4,STCK,Stocks,EQ,,,MIX,US,US,DM,ETFs flows into Small Caps,Daily,AMER,Mixed,Mixed,ETF,Passive,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Passive/ETF/USEQSTCKMIXMIXPASETF-SMALL.csv,1,ETFs US Small Cap,MIX,,SMALL,01/01/2010,ETF,PAS,09:00:00
USEQSTCKMIXMIXPASETF-MTUM,ETF_4,STCK,Stocks,EQ,,,MIX,US,US,DM,ETFs flows into Momentum US equities,Daily,AMER,Mixed,Mixed,ETF,Passive,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Passive/ETF/USEQSTCKMIXMIXPASETF-MTUM.csv,1,ETFs US Momentum,MIX,,MTUM,01/01/2010,ETF,PAS,09:00:00
USEQSTCKMIXINDMIXRET-GROWTH,US_EQ_RET,STCK,Stocks,EQ,,,IND,US,US,DM,Retail investors' flows into US Growth Stocks,Daily,AMER,Individual,Mixed,Retail,Mixed,AMER/NA/DM/US/EQ/Stocks/Mixed/Individual/Mixed/Retail/USEQSTCKMIXINDMIXRET-GROWTH.csv,1,US Retail Growth ,MIX,,GROWTH,01/01/2014,RET,MIX,09:00:00
USEQSTCKMIXINDMIXRET-VALUE,US_EQ_RET,STCK,Stocks,EQ,,,IND,US,US,DM,Retail investors' flows into US Value Stocks,Daily,AMER,Individual,Mixed,Retail,Mixed,AMER/NA/DM/US/EQ/Stocks/Mixed/Individual/Mixed/Retail/USEQSTCKMIXINDMIXRET-VALUE.csv,1,US Retail Value ,MIX,,VALUE,01/01/2014,RET,MIX,09:00:00
USEQSTCKMIXINDMIXRET-QUAL,US_EQ_RET,STCK,Stocks,EQ,,,IND,US,US,DM,Retail investors' flows into US Quality Stocks,Daily,AMER,Individual,Mixed,Retail,Mixed,AMER/NA/DM/US/EQ/Stocks/Mixed/Individual/Mixed/Retail/USEQSTCKMIXINDMIXRET-QUAL.csv,1,US Retail Quality ,MIX,,QUAL,01/01/2014,RET,MIX,09:00:00
USEQSTCKMIXINDMIXRET-SMALL,US_EQ_RET,STCK,Stocks,EQ,,,IND,US,US,DM,Retail investors' flows into US Small Caps,Daily,AMER,Individual,Mixed,Retail,Mixed,AMER/NA/DM/US/EQ/Stocks/Mixed/Individual/Mixed/Retail/USEQSTCKMIXINDMIXRET-SMALL.csv,1,US Retail Small Cap ,MIX,,SMALL,01/01/2014,RET,MIX,09:00:00
USEQSTCKMIXINDMIXRET-MTUM,US_EQ_RET,STCK,Stocks,EQ,,,IND,US,US,DM,Retail investors' flows into US Momentum Stocks,Daily,AMER,Individual,Mixed,Retail,Mixed,AMER/NA/DM/US/EQ/Stocks/Mixed/Individual/Mixed/Retail/USEQSTCKMIXINDMIXRET-MTUM.csv,1,US Retail Momentum ,MIX,,MTUM,01/01/2014,RET,MIX,09:00:00
USEQOPTIMIXINDSPERET-GROWTH,US_EQ_RET_OPT,OPTI,Options,EQ,,,IND,US,US,DM,Retail investors' net bullish  in US Growth Options,Daily,AMER,Individual,Mixed,Retail,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Individual/Speculative/Retail/USEQOPTIMIXINDSPERET-GROWTH.csv,1,US Retail Growth Options,MIX,,GROWTH,01/01/2017,RET,SPE,11:00:00
USEQOPTIMIXINDSPERET-VALUE,US_EQ_RET_OPT,OPTI,Options,EQ,,,IND,US,US,DM,Retail investors' net bullish  in US Value Options,Daily,AMER,Individual,Mixed,Retail,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Individual/Speculative/Retail/USEQOPTIMIXINDSPERET-VALUE.csv,1,US Retail Value Options,MIX,,VALUE,01/01/2017,RET,SPE,11:00:00
USEQOPTIMIXINDSPERET-QUAL,US_EQ_RET_OPT,OPTI,Options,EQ,,,IND,US,US,DM,Retail investors' net bullish  in US Quality Options,Daily,AMER,Individual,Mixed,Retail,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Individual/Speculative/Retail/USEQOPTIMIXINDSPERET-QUAL.csv,1,US Retail Quality Options,MIX,,QUAL,01/01/2017,RET,SPE,11:00:00
USEQOPTIMIXINDSPERET-SMALL,US_EQ_RET_OPT,OPTI,Options,EQ,,,IND,US,US,DM,Retail investors' net bullish  in US Small Cap Options,Daily,AMER,Individual,Mixed,Retail,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Individual/Speculative/Retail/USEQOPTIMIXINDSPERET-SMALL.csv,1,US Retail Small Cap Options,MIX,,SMALL,01/01/2017,RET,SPE,11:00:00
USEQOPTIMIXINDSPERET-MTUM,US_EQ_RET_OPT,OPTI,Options,EQ,,,IND,US,US,DM,Retail investors' net bullish  in US Momentum Options,Daily,AMER,Individual,Mixed,Retail,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Individual/Speculative/Retail/USEQOPTIMIXINDSPERET-MTUM.csv,1,US Retail Momentum Options,MIX,,MTUM,01/01/2017,RET,SPE,11:00:00
USEQOPTIMIXINSSPEMIX-GROWTH,US_EQ_INST_OPT,OPTI,Options,EQ,,,INS,US,US,DM,Institutional investors' net bullish  in US Growth Options,Daily,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Institutional/Speculative/Mixed/USEQOPTIMIXINSSPEMIX-GROWTH.csv,1,US Institutional Growth Options,MIX,,GROWTH,01/01/2017,MIX,SPE,11:00:00
AUEQCOMB-MATE,AUS_EQ_COMB_S,MIX,Mixed,EQ,,,COMB,Australia,AU,DM,Combined positioning in Australia Materials,Weekly,APAC,Combined,Mixed,Mixed,Mixed,APAC/Oceania/DM/Australia/EQ/Mixed/Mixed/Combined/Mixed/Mixed/AUEQCOMB-MATE.csv,7,Australia Materials,,Oceania,MATE,15/01/2015,,,05:00:00
AUEQCOMB-UTIL,AUS_EQ_COMB_S,MIX,Mixed,EQ,,,COMB,Australia,AU,DM,Combined positioning in Australia Utilities,Weekly,APAC,Combined,Mixed,Mixed,Mixed,APAC/Oceania/DM/Australia/EQ/Mixed/Mixed/Combined/Mixed/Mixed/AUEQCOMB-UTIL.csv,7,Australia Utilities,,Oceania,UTIL,15/01/2015,,,05:00:00
AUEQCOMB-RLST,AUS_EQ_COMB_S,MIX,Mixed,EQ,,,COMB,Australia,AU,DM,Combined positioning in Australia Real Estate,Weekly,APAC,Combined,Mixed,Mixed,Mixed,APAC/Oceania/DM/Australia/EQ/Mixed/Mixed/Combined/Mixed/Mixed/AUEQCOMB-RLST.csv,7,Australia Real Estate,,Oceania,RLST,15/01/2015,,,05:00:00
NZFXFUTUNZDMIXINSSPECTA,CTA,FUTU,Futures,FX,nzd curncy,NZD,INS,New-Zealand,NZ,DM,CTA flows in NZD/USD futures,Daily,APAC,Institutional,Mixed,CTA,Speculative,APAC/Oceania/DM/New-Zealand/FX/Futures/Mixed/Institutional/Speculative/CTA/NZFXFUTUNZDMIXINSSPECTA.csv,1,CTA NZD,MIX,Oceania,,10/01/2010,CTA,SPE,00:00:00
GBFICOMB-10YR,EU_FI_COMB,MIX,Mixed,FI,g 1 comdty,G1,COMB,UK,GB,DM,Combined positioning in Gilts (10YR),Daily,EMEA,Combined,Mixed,Mixed,Mixed,EMEA/Europe/DM/UK/FI/Mixed/Mixed/Combined/Mixed/Mixed/GBFICOMB-10YR.csv,1,UK 10YR,,Europe,,10/01/2010,,,05:00:00
USEQFUTUUSEQINSSPEMIX,Systematic,FUTU,Futures,EQ,US_Equity,USEQ,INS,US,US,DM,Systematic positioning in US Equities,Daily,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Futures/Mixed/Institutional/Speculative/Mixed/USEQFUTUUSEQINSSPEMIX.csv,1,Systematic US Equities,MIX,,,10/01/2010,MIX,SPE,00:00:00
USEQSTCKMIXMIXSPEMIX-QUAL,US_EQ_SI_2,STCK,Stocks,EQ,,,MIX,US,US,DM,Investor short positions in US Quality Equities,Bi-Weekly,AMER,Mixed,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Speculative/Mixed/USEQSTCKMIXMIXSPEMIX-QUAL.csv,1,US Quality Short Positions ,MIX,,QUAL,07/10/2007,MIX,SPE,08:00:00
USEQSTCKMIXMIXSPEMIX-SMALL,US_EQ_SI_2,STCK,Stocks,EQ,,,MIX,US,US,DM,Investor short positions in US Small Cap Equities,Bi-Weekly,AMER,Mixed,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Speculative/Mixed/USEQSTCKMIXMIXSPEMIX-SMALL.csv,1,US Small Cap Short Positions ,MIX,,SMALL,07/10/2007,MIX,SPE,08:00:00
USEQSTCKMIXMIXSPEMIX-MTUM,US_EQ_SI_2,STCK,Stocks,EQ,,,MIX,US,US,DM,Investor short positions in US Momentum Equities,Bi-Weekly,AMER,Mixed,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Speculative/Mixed/USEQSTCKMIXMIXSPEMIX-MTUM.csv,1,US Momentum Short Positions ,MIX,,MTUM,07/10/2007,MIX,SPE,08:00:00
USEQCOMB-SMALL,US_EQ_COMB_FACT,MIX,Mixed,EQ,,,COMB,US,US,DM,Combined positioning in US Small Caps,Daily,AMER,Combined,Mixed,Mixed,Mixed,AMER/NA/DM/US/EQ/Mixed/Mixed/Combined/Mixed/Mixed/USEQCOMB-SMALL.csv,1,US Small Caps,,,SMALL,01/01/2010,,,05:00:00
USEQCOMB-GROWTH,US_EQ_COMB_FACT,MIX,Mixed,EQ,,,COMB,US,US,DM,Combined positioning in US Growth,Daily,AMER,Combined,Mixed,Mixed,Mixed,AMER/NA/DM/US/EQ/Mixed/Mixed/Combined/Mixed/Mixed/USEQCOMB-GROWTH.csv,1,US Growth,,,GROWTH,01/01/2014,,,09:00:00
USEQCOMB-VALUE,US_EQ_COMB_FACT,MIX,Mixed,EQ,,,COMB,US,US,DM,Combined positioning in US Value,Daily,AMER,Combined,Mixed,Mixed,Mixed,AMER/NA/DM/US/EQ/Mixed/Mixed/Combined/Mixed/Mixed/USEQCOMB-VALUE.csv,1,US Value,,,VALUE,01/01/2014,,,09:00:00
USEQCOMB-QUAL,US_EQ_COMB_FACT,MIX,Mixed,EQ,,,COMB,US,US,DM,Combined positioning in US Quality,Daily,AMER,Combined,Mixed,Mixed,Mixed,AMER/NA/DM/US/EQ/Mixed/Mixed/Combined/Mixed/Mixed/USEQCOMB-QUAL.csv,1,US Quality,,,QUAL,01/01/2014,,,09:00:00
USEQCOMB-MTUM,US_EQ_COMB_FACT,MIX,Mixed,EQ,,,COMB,US,US,DM,Combined positioning in US Momentum,Daily,AMER,Combined,Mixed,Mixed,Mixed,AMER/NA/DM/US/EQ/Mixed/Mixed/Combined/Mixed/Mixed/USEQCOMB-MTUM.csv,1,US Momentum,,,MTUM,01/01/2014,,,09:00:00
EMXCEQCOMB,EM_EQ_COMB,MIX,Mixed,EQ,EMXC_Equity,EMXCEQ,COMB,Global,EM,EM,EM ex China Equity combined positioning,Daily,GLOBAL,Combined,Mixed,Mixed,Mixed,GLOBAL/Global/EM/Global/EQ/Mixed/Mixed/Combined/Mixed/Mixed/EMXCEQCOMB.csv,1,EM ex China Equity,,Global,,10/01/2010,,,05:00:00
USEQOPTISPXMIXINSSPEMIX-0DTE,0DTE_INV,OPTI,Options,EQ,SPX,SPX,INSI,US,US,,Investors' flows into S&P 500 index 0DTE options,Intraday,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Institutional/Speculative/Mixed/USEQOPTISPXMIXINSSPEMIX-0DTE.csv,1,0DTE investors' flows,MIX,,,04/01/2021,MIX,SPE,09:00:00
CNEQASHRDOMINDSPERET,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET.csv,1,China Domestic Retail Margin A-Shares,DOM,Asia ex-JP,,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-TECH,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Tech,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-TECH.csv,1,China Domestic Retail Margin A-Shares Tech,DOM,Asia ex-JP,TECH,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-ENER,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Energy,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-ENER.csv,1,China Domestic Retail Margin A-Shares Energy,DOM,Asia ex-JP,ENER,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-DISC,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Cons. Disc,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-DISC.csv,1,China Domestic Retail Margin A-Shares Cons. Disc,DOM,Asia ex-JP,DISC,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-FINA,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Financials,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-FINA.csv,1,China Domestic Retail Margin A-Shares Financials,DOM,Asia ex-JP,FINA,01/01/2013,RET,SPE,07:00:00
USEQOPTIMIXINSSPEMIX-VALUE,US_EQ_INST_OPT,OPTI,Options,EQ,,,INS,US,US,DM,Institutional investors' net bullish  in US Value Options,Daily,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Institutional/Speculative/Mixed/USEQOPTIMIXINSSPEMIX-VALUE.csv,1,US Institutional Value Options,MIX,,VALUE,01/01/2017,MIX,SPE,11:00:00
USEQOPTIMIXINSSPEMIX-QUAL,US_EQ_INST_OPT,OPTI,Options,EQ,,,INS,US,US,DM,Institutional investors' net bullish  in US Quality Options,Daily,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Institutional/Speculative/Mixed/USEQOPTIMIXINSSPEMIX-QUAL.csv,1,US Institutional Quality Options,MIX,,QUAL,01/01/2017,MIX,SPE,11:00:00
USEQOPTIMIXINSSPEMIX-SMALL,US_EQ_INST_OPT,OPTI,Options,EQ,,,INS,US,US,DM,Institutional investors' net bullish  in US Small Cap Options,Daily,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Institutional/Speculative/Mixed/USEQOPTIMIXINSSPEMIX-SMALL.csv,1,US Institutional Small Cap Options,MIX,,SMALL,01/01/2017,MIX,SPE,11:00:00
USEQOPTIMIXINSSPEMIX-MTUM,US_EQ_INST_OPT,OPTI,Options,EQ,,,INS,US,US,DM,Institutional investors' net bullish  in US Momentum Options,Daily,AMER,Institutional,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Options/Mixed/Institutional/Speculative/Mixed/USEQOPTIMIXINSSPEMIX-MTUM.csv,1,US Institutional Momentum Options,MIX,,MTUM,01/01/2017,MIX,SPE,11:00:00
USEQSTCKMIXMIXSPEMIX-GROWTH,US_EQ_SI_2,STCK,Stocks,EQ,,,MIX,US,US,DM,Investor short positions in US Growth Equities,Bi-Weekly,AMER,Mixed,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Speculative/Mixed/USEQSTCKMIXMIXSPEMIX-GROWTH.csv,1,US Growth Short Positions ,MIX,,GROWTH,07/10/2007,MIX,SPE,08:00:00
USEQSTCKMIXMIXSPEMIX-VALUE,US_EQ_SI_2,STCK,Stocks,EQ,,,MIX,US,US,DM,Investor short positions in US Value Equities,Bi-Weekly,AMER,Mixed,Mixed,Mixed,Speculative,AMER/NA/DM/US/EQ/Stocks/Mixed/Mixed/Speculative/Mixed/USEQSTCKMIXMIXSPEMIX-VALUE.csv,1,US Value Short Positions ,MIX,,VALUE,07/10/2007,MIX,SPE,08:00:00
CNEQOPTICSI3DOMMIXSPEMIX,CN_EQ_CSI,OPTI,Options,EQ,CSI300,CSI3,MIX,China,CN,EM,Domestic investors' inflows in CS1 300 index options,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Domestic/Mixed/Speculative/Mixed/CNEQOPTICSI3DOMMIXSPEMIX.csv,1,China Domestic CSI 300 index options,DOM,Asia ex-JP,,01/01/2020,MIX,SPE,07:00:00
CNEQOPTICSI1DOMMIXSPEMIX,CN_EQ_CSI,OPTI,Options,EQ,CSI1000,CSI1,MIX,China,CN,EM,Domestic investors' inflows in CS1 1000 index options,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Domestic/Mixed/Speculative/Mixed/CNEQOPTICSI1DOMMIXSPEMIX.csv,1,China Domestic CSI 1000 index options,DOM,Asia ex-JP,,01/01/2020,MIX,SPE,07:00:00
CNEQFUTUCSI3DOMMIXSPEMIX,CN_EQ_CSI,FUTU,Futures,EQ,CSI300,CSI3,MIX,China,CN,EM,Domestic investors' inflows in CS1 300 index futures,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Futures/Domestic/Mixed/Speculative/Mixed/CNEQFUTUCSI3DOMMIXSPEMIX.csv,1,China Domestic CSI 300 index futures,DOM,Asia ex-JP,,01/01/2010,MIX,SPE,07:00:00
CNEQFUTUCSI5DOMMIXSPEMIX,CN_EQ_CSI,FUTU,Futures,EQ,CSI500,CSI5,MIX,China,CN,EM,Domestic investors' inflows in CS1 500 index futures,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Futures/Domestic/Mixed/Speculative/Mixed/CNEQFUTUCSI5DOMMIXSPEMIX.csv,1,China Domestic CSI 500 index futures,DOM,Asia ex-JP,,01/01/2010,MIX,SPE,07:00:00
CNEQFUTUCSI1DOMMIXSPEMIX,CN_EQ_CSI,FUTU,Futures,EQ,CSI1000,CSI1,MIX,China,CN,EM,Domestic investors' inflows in CS1 1000 index futures,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Futures/Domestic/Mixed/Speculative/Mixed/CNEQFUTUCSI1DOMMIXSPEMIX.csv,1,China Domestic CSI 1000 index futures,DOM,Asia ex-JP,,01/01/2010,MIX,SPE,07:00:00
CNEQOPTICNEQDOMMIXSPEMIX,CN_EQ_CSI,OPTI,Options,EQ,CN_Equity,CNEQ,MIX,China,CN,EM,Aggregate domestic investors net premium traded in CSI index options,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Domestic/Mixed/Speculative/Mixed/CNEQOPTICNEQDOMMIXSPEMIX.csv,1,China Domestic CSI index options,DOM,Asia ex-JP,,01/01/2020,MIX,SPE,07:00:00
CNEQFUTUCNEQDOMMIXSPEMIX,CN_EQ_CSI,FUTU,Futures,EQ,CN_Equity,CNEQ,MIX,China,CN,EM,Aggregate domestic investors net buying of CSI index futures,Daily,APAC,Mixed,Domestic,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Futures/Domestic/Mixed/Speculative/Mixed/CNEQFUTUCNEQDOMMIXSPEMIX.csv,1,China Domestic CSI index futures,DOM,Asia ex-JP,,01/01/2010,MIX,SPE,07:00:00
CNEQHOPTIMIXMIXSPEMIX,CN_EQ_H_OPT,OPTI,Options,EQ,,,MIX,China,CN,EM,Aggregate net premium traded in H-Shares securities,Daily,APAC,Mixed,Mixed,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Mixed/Mixed/Speculative/Mixed/CNEQHOPTIMIXMIXSPEMIX.csv,1,China H-Shares options,MIX,Asia ex-JP,,01/01/2008,MIX,SPE,07:00:00
CNEQHOPTIMIXMIXSPEMIX-TECH,CN_EQ_H_OPT,OPTI,Options,EQ,,,MIX,China,CN,EM,Aggregate net premium traded in H-Shares securities - Tech,Daily,APAC,Mixed,Mixed,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Mixed/Mixed/Speculative/Mixed/CNEQHOPTIMIXMIXSPEMIX-TECH.csv,1,China H-Shares options Tech,MIX,Asia ex-JP,TECH,01/01/2013,MIX,SPE,07:00:00
CNEQHOPTIMIXMIXSPEMIX-ENER,CN_EQ_H_OPT,OPTI,Options,EQ,,,MIX,China,CN,EM,Aggregate net premium traded in H-Shares securities - Energy,Daily,APAC,Mixed,Mixed,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Mixed/Mixed/Speculative/Mixed/CNEQHOPTIMIXMIXSPEMIX-ENER.csv,1,China H-Shares options Energy,MIX,Asia ex-JP,ENER,01/01/2008,MIX,SPE,07:00:00
CNEQHOPTIMIXMIXSPEMIX-DISC,CN_EQ_H_OPT,OPTI,Options,EQ,,,MIX,China,CN,EM,Aggregate net premium traded in H-Shares securities - Cons. Disc,Daily,APAC,Mixed,Mixed,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Mixed/Mixed/Speculative/Mixed/CNEQHOPTIMIXMIXSPEMIX-DISC.csv,1,China H-Shares options Cons. Disc,MIX,Asia ex-JP,DISC,01/01/2009,MIX,SPE,07:00:00
CNEQHOPTIMIXMIXSPEMIX-FINA,CN_EQ_H_OPT,OPTI,Options,EQ,,,MIX,China,CN,EM,Aggregate net premium traded in H-Shares securities - Financials,Daily,APAC,Mixed,Mixed,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Mixed/Mixed/Speculative/Mixed/CNEQHOPTIMIXMIXSPEMIX-FINA.csv,1,China H-Shares options Financials,MIX,Asia ex-JP,FINA,01/01/2008,MIX,SPE,07:00:00
CNEQHOPTIMIXMIXSPEMIX-INDU,CN_EQ_H_OPT,OPTI,Options,EQ,,,MIX,China,CN,EM,Aggregate net premium traded in H-Shares securities - Industrials,Daily,APAC,Mixed,Mixed,Mixed,Speculative,APAC/Asia ex-JP/EM/China/EQ/Options/Mixed/Mixed/Speculative/Mixed/CNEQHOPTIMIXMIXSPEMIX-INDU.csv,1,China H-Shares options Industrials,MIX,Asia ex-JP,INDU,01/01/2008,MIX,SPE,07:00:00
CNEQASHRDOMINDSPERET-COMS,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Com. Serv.,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-COMS.csv,1,China Domestic Retail Margin A-Shares Com. Serv.,DOM,Asia ex-JP,COMS,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-STAP,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Cons. Staples,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-STAP.csv,1,China Domestic Retail Margin A-Shares Cons. Staples,DOM,Asia ex-JP,STAP,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-HLTH,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Health care,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-HLTH.csv,1,China Domestic Retail Margin A-Shares Health care,DOM,Asia ex-JP,HLTH,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-MATE,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Materials,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-MATE.csv,1,China Domestic Retail Margin A-Shares Materials,DOM,Asia ex-JP,MATE,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-UTIL,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Utilities,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-UTIL.csv,1,China Domestic Retail Margin A-Shares Utilities,DOM,Asia ex-JP,UTIL,01/01/2013,RET,SPE,07:00:00
CNEQASHRDOMINDSPERET-RLST,CN_EQ_RET,ASHR,A-Shares,EQ,,,IND,China,CN,EM,Domestic investors' margin buying of Chinese A-Shares Real Estate,Daily,APAC,Individual,Domestic,Retail,Speculative,APAC/Asia ex-JP/EM/China/EQ/A-Shares/Domestic/Individual/Speculative/Retail/CNEQASHRDOMINDSPERET-RLST.csv,1,China Domestic Retail Margin A-Shares Real Estate,DOM,Asia ex-JP,RLST,01/01/2013,RET,SPE,07:00:00
